数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2016/7/13,903474879,04435(1153),4221,分表０１,B相,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.25,0.19,0.46,0.27,0.24,0.28,0.42,0.25,0.28,0.27,0.28,0.27,0.26,0.23,0.44,0.19,0.21,800,高供高计,60,东新营业班
2016/7/13,903474879,04435(1153),4221,分表０１,C相,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.28,0.2,0.46,0.31,0.26,0.31,0.44,0.27,0.29,0.3,0.3,0.29,0.28,0.25,0.46,0.21,0.22,800,高供高计,60,东新营业班
2016/7/14,903474879,04435(1153),4221,分表０１,A相,0.14,0.14,0.14,0.14,0.14,0.14,0.61,0.6,0.22,0.24,0.22,0.22,0.8,0.23,0.25,0.28,0.28,0.48,0.28,0.22,0.22,0.25,0.21,0.21,800,高供高计,60,东新营业班
2016/7/14,903474879,04435(1153),4221,分表０１,B相,0.13,0.12,0.13,0.13,0.13,0.12,0.56,0.55,0.2,0.21,0.21,0.22,0.78,0.22,0.22,0.26,0.27,0.73,0.26,0.21,0.19,0.22,0.2,0.2,800,高供高计,60,东新营业班
2016/7/14,903474879,04435(1153),4221,分表０１,C相,0.15,0.14,0.14,0.15,0.15,0.14,0.58,0.55,0.22,0.24,0.22,0.23,0.82,0.23,0.25,0.28,0.29,0.74,0.28,0.23,0.23,0.25,0.22,0.22,800,高供高计,60,东新营业班
2016/7/15,903474879,04435(1153),4221,分表０１,A相,0.14,0.14,0.19,0.19,0.19,0.14,0.15,0.21,0.21,0.22,0.21,0.22,0.64,0.43,0.22,0.23,0.21,0.21,0.71,0.2,0.22,0.12,0.21,0.19,800,高供高计,60,东新营业班
2016/7/15,903474879,04435(1153),4221,分表０１,B相,0.12,0.12,0.17,0.17,0.17,0.12,0.14,0.2,0.2,0.21,0.2,0.2,0.62,0.41,0.21,0.19,0.2,0.19,0.66,0.19,0.2,0.11,0.19,0.16,800,高供高计,60,东新营业班
2016/7/15,903474879,04435(1153),4221,分表０１,C相,0.14,0.14,0.19,0.19,0.19,0.14,0.15,0.21,0.21,0.22,0.21,0.22,0.65,0.44,0.23,0.24,0.21,0.21,0.71,0.21,0.22,0.13,0.19,0.18,800,高供高计,60,东新营业班
2016/7/16,903474879,04435(1153),4221,分表０１,A相,0.02,0.11,0.12,0.02,0.11,0.12,0.02,0.68,0.2,0.21,0.19,0.44,0.23,0.24,0.24,0.24,0.26,0.22,0.2,0.68,0.24,0.27,0.19,0.11,800,高供高计,60,东新营业班
2016/7/16,903474879,04435(1153),4221,分表０１,B相,0.01,0.1,0.1,0.01,0.09,0.1,0.01,0.62,0.17,0.17,0.17,0.41,0.21,0.22,0.21,0.22,0.24,0.2,0.18,0.66,0.21,0.25,0.18,0.1,800,高供高计,60,东新营业班
2016/7/16,903474879,04435(1153),4221,分表０１,C相,0.03,0.12,0.12,0.03,0.11,0.12,0.03,0.67,0.19,0.22,0.19,0.43,0.24,0.24,0.24,0.25,0.26,0.22,0.21,0.67,0.24,0.27,0.19,0.12,800,高供高计,60,东新营业班
2016/7/17,903474879,04435(1153),4221,分表０１,A相,0.02,0.11,0.11,0.02,0.12,0.11,0.02,0.21,0.18,0.42,0.21,0.21,0.22,0.23,0.56,0.22,0.5,0.22,0.5,0.23,0.12,0.19,0.25,0.2,800,高供高计,60,东新营业班
2016/7/17,903474879,04435(1153),4221,分表０１,B相,0.01,0.09,0.1,0.01,0.1,0.1,0.01,0.19,0.17,0.39,0.19,0.18,0.21,0.21,0.55,0.21,0.49,0.2,0.5,0.21,0.11,0.17,0.22,0.18,800,高供高计,60,东新营业班
2016/7/17,903474879,04435(1153),4221,分表０１,C相,0.03,0.11,0.12,0.03,0.12,0.12,0.03,0.21,0.18,0.4,0.21,0.21,0.22,0.23,0.57,0.23,0.5,0.22,0.5,0.23,0.13,0.19,0.24,0.2,800,高供高计,60,东新营业班
2016/7/18,903474879,04435(1153),4221,分表０１,A相,0.02,0.11,0.11,0.02,0.02,0.12,0.12,0.16,0.28,0.58,0.12,0.19,0.64,0.19,0.55,0.23,0.33,0.23,0.26,0.58,0.49,0.22,0.19,0.18,800,高供高计,60,东新营业班
2016/7/18,903474879,04435(1153),4221,分表０１,B相,0.01,0.09,0.09,0.01,0.01,0.1,0.09,0.14,0.24,0.58,0.11,0.18,0.62,0.17,0.55,0.22,0.28,0.21,0.24,0.55,0.46,0.21,0.17,0.17,800,高供高计,60,东新营业班
2016/7/18,903474879,04435(1153),4221,分表０１,C相,0.03,0.11,0.12,0.03,0.03,0.12,0.12,0.17,0.26,0.58,0.12,0.19,0.64,0.19,0.54,0.24,0.3,0.24,0.26,0.56,0.48,0.22,0.19,0.19,800,高供高计,60,东新营业班
2016/7/19,903474879,04435(1153),4221,分表０１,A相,0.11,0.12,0.02,0.11,0.11,0.02,0.21,0.2,0.14,0.2,0.53,0.11,0.24,0.23,0.28,0.21,0.31,0.44,0.21,0.19,0.5,0.18,0.19,0.53,800,高供高计,60,东新营业班
2016/7/19,903474879,04435(1153),4221,分表０１,B相,0.09,0.1,0.01,0.1,0.1,0.01,0.17,0.19,0.12,0.17,0.5,0.1,0.2,0.21,0.23,0.2,0.28,0.41,0.2,0.16,0.46,0.16,0.17,0.5,800,高供高计,60,东新营业班
2016/7/19,903474879,04435(1153),4221,分表０１,C相,0.11,0.12,0.03,0.12,0.12,0.03,0.2,0.2,0.14,0.19,0.51,0.12,0.21,0.24,0.26,0.21,0.29,0.43,0.22,0.18,0.49,0.18,0.19,0.5,800,高供高计,60,东新营业班
2016/7/20,903474879,04435(1153),4221,分表０１,A相,0.11,0.1,0.1,0.02,0.12,0.13,0.02,0.16,0.48,0.16,0.16,0.12,0.42,0.1,0.11,0.13,0.25,0.19,0.3,0.16,0.43,0.17,0.19,0.12,800,高供高计,60,东新营业班
2016/7/20,903474879,04435(1153),4221,分表０１,B相,0.1,0.08,0.08,0.01,0.1,0.11,0.01,0.14,0.39,0.13,0.15,0.12,0.41,0.1,0.1,0.12,0.22,0.17,0.28,0.16,0.42,0.16,0.17,0.1,800,高供高计,60,东新营业班
2016/7/20,903474879,04435(1153),4221,分表０１,C相,0.12,0.1,0.1,,,0.13,0.03,0.16,,0.16,0.17,0.14,,,,0.14,0.26,0.19,,,0.43,0.18,0.19,0.12,800,高供高计,60,东新营业班
2016/7/21,903474879,04435(1153),4221,分表０１,A相,0.11,0.02,0.02,0.02,0.11,0.02,0.3,0.21,0.14,0.12,0.23,0.21,0.3,0.22,0.21,0.23,0.25,0.27,0.27,0.28,0.28,0.25,0.26,0.25,800,高供高计,60,东新营业班
2016/7/21,903474879,04435(1153),4221,分表０１,B相,0.09,0.01,0.01,0.01,0.1,0.01,0.28,0.19,0.12,0.11,0.21,0.2,0.28,0.21,0.2,0.21,0.2,0.22,0.23,0.23,0.23,0.21,0.21,0.2,800,高供高计,60,东新营业班
2016/7/21,903474879,04435(1153),4221,分表０１,C相,0.11,0.03,0.03,0.03,0.12,0.03,0.29,0.21,0.15,0.12,0.22,0.21,0.29,0.23,0.21,0.23,0.22,0.24,0.25,0.25,0.25,0.22,0.22,0.22,800,高供高计,60,东新营业班
2016/7/22,903474879,04435(1153),4221,分表０１,A相,0.17,0.17,0.18,0.17,0.17,0.18,0.07,0.26,0.31,,,,,0.15,0.13,0.13,0.41,0.12,0.14,0.17,0.44,0.19,0.45,0.13,800,高供高计,60,东新营业班
2016/7/22,903474879,04435(1153),4221,分表０１,B相,0.12,0.12,0.13,0.12,0.12,0.13,0.02,0.21,0.25,,,,,0.12,0.1,0.1,0.4,0.1,0.1,0.14,0.39,0.16,0.41,0.1,800,高供高计,60,东新营业班
2016/7/22,903474879,04435(1153),4221,分表０１,C相,0.14,0.14,0.15,0.14,0.14,0.15,0.04,0.23,0.26,,,,,0.14,0.12,0.12,0.4,0.12,0.13,0.16,0.41,0.17,0.41,0.11,800,高供高计,60,东新营业班
2016/7/23,903474879,04435(1153),4221,分表０１,A相,0.05,0.06,0.08,0.07,0.07,0.08,0.05,0.16,0.15,0.25,0.21,0.23,0.26,0.67,0.57,0.24,0.23,0.35,0.27,0.23,0.26,0.29,0.23,0.23,800,高供高计,60,东新营业班
2016/7/23,903474879,04435(1153),4221,分表０１,B相,0.01,0.01,0.02,0.01,0.01,0.04,0.01,0.14,0.12,0.19,0.21,0.22,0.24,0.66,0.56,0.23,0.22,0.32,0.25,0.21,0.22,0.27,0.21,0.21,800,高供高计,60,东新营业班
2016/7/23,903474879,04435(1153),4221,分表０１,C相,0.03,0.03,0.05,0.04,0.04,0.06,0.03,0.15,0.13,0.21,0.23,0.25,0.27,0.69,0.57,0.24,0.23,0.33,0.27,0.23,0.25,0.28,0.23,0.23,800,高供高计,60,东新营业班
2016/7/24,903474879,04435(1153),4221,分表０１,A相,0.15,0.14,0.13,0.13,0.13,0.12,0.12,0.24,0.55,0.26,0.2,0.21,0.22,0.22,0.26,0.24,0.61,0.26,0.27,0.29,0.3,0.27,0.25,0.25,800,高供高计,60,东新营业班
2016/7/24,903474879,04435(1153),4221,分表０１,B相,0.14,0.12,0.12,0.11,0.11,0.11,0.11,0.21,0.51,0.23,0.19,0.19,0.2,0.21,0.23,0.22,0.6,0.24,0.25,0.26,0.26,0.24,0.23,0.23,800,高供高计,60,东新营业班
2016/7/24,903474879,04435(1153),4221,分表０１,C相,0.16,0.14,0.14,0.13,0.14,0.13,0.13,0.24,0.51,0.24,0.21,0.21,0.21,0.23,0.26,0.24,0.6,0.26,0.27,0.29,0.29,0.26,0.24,0.25,800,高供高计,60,东新营业班
2016/7/25,903474879,04435(1153),4221,分表０１,A相,0.17,0.16,0.16,0.15,0.15,0.17,0.21,0.6,0.25,0.24,0.23,0.24,0.72,0.29,0.14,0.41,0.32,0.18,0.58,0.13,0.16,0.28,0.28,0.27,800,高供高计,60,东新营业班
2016/7/25,903474879,04435(1153),4221,分表０１,B相,0.14,0.14,0.14,,,0.13,0.16,0.55,0.21,0.22,0.23,,,,0.13,,,,,,,,0.23,,800,高供高计,60,东新营业班
2016/7/25,903474879,04435(1153),4221,分表０１,C相,0.17,0.16,0.16,0.15,0.15,0.17,0.19,0.54,0.23,0.23,0.25,0.25,0.75,0.3,0.14,0.4,0.3,0.16,0.55,0.11,0.14,0.26,0.24,0.24,800,高供高计,60,东新营业班
2016/7/26,903474879,04435(1153),4221,分表０１,C相,0.17,0.17,0.16,0.16,0.16,0.18,0.22,0.54,0.27,0.33,0.23,0.62,0.54,0.73,0.16,0.29,0.15,0.83,0.14,0.23,0.51,0.13,0.24,0.24,800,高供高计,60,东新营业班
2016/7/27,903474879,04435(1153),4221,分表０１,A相,0.21,0.2,0.19,,,,,,,,,0.18,,,0.24,0.59,0.25,,0.58,0.33,0.31,0.32,0.32,0.31,800,高供高计,60,东新营业班
2016/7/27,903474879,04435(1153),4221,分表０１,B相,0.15,0.14,0.13,,,,,,,,,0.13,,,0.19,0.53,0.22,,0.52,0.27,0.26,0.28,0.27,0.26,800,高供高计,60,东新营业班
2016/7/27,903474879,04435(1153),4221,分表０１,C相,0.17,0.16,0.15,,,,,,,,,0.14,,,0.2,0.54,0.21,,0.53,0.29,0.28,0.29,0.28,0.28,800,高供高计,60,东新营业班
2016/7/28,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.21,0.21,0.21,0.21,0.34,0.28,0.57,0.33,0.36,0.43,0.3,0.17,0.4,0.5,0.16,0.32,0.56,0.3,0.3,0.28,0.26,0.25,800,高供高计,60,东新营业班
2016/7/29,903474879,04435(1153),4221,分表０１,A相,0.2,0.2,0.19,0.19,0.19,0.22,0.22,0.28,0.27,0.29,0.32,0.57,0.67,0.34,0.23,0.66,0.25,0.76,0.28,0.61,0.28,0.5,0.28,0.27,800,高供高计,60,东新营业班
2016/7/29,903474879,04435(1153),4221,分表０１,B相,0.19,0.19,0.18,0.17,0.18,0.2,0.19,0.27,0.26,0.26,0.29,0.59,0.68,0.34,0.19,0.6,0.16,0.82,0.24,0.62,0.23,0.48,0.27,0.26,800,高供高计,60,东新营业班
2016/7/29,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.2,0.2,0.2,0.22,0.22,0.29,0.28,0.28,0.31,0.6,0.67,0.36,0.22,0.64,0.24,0.92,0.27,0.62,0.26,0.48,0.28,0.28,800,高供高计,60,东新营业班
2016/7/30,903474879,04435(1153),4221,分表０１,A相,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.35,0.33,0.31,0.28,0.28,0.31,0.59,0.32,0.15,0.57,0.17,0.72,0.25,0.45,0.15,0.28,0.28,800,高供高计,60,东新营业班
2016/7/30,903474879,04435(1153),4221,分表０１,B相,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.3,0.32,0.3,0.26,0.24,0.29,0.6,0.32,0.12,0.52,0.16,0.72,0.23,0.44,0.14,0.27,0.26,800,高供高计,60,东新营业班
2016/7/30,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.22,0.22,0.21,0.21,0.22,0.32,0.34,0.3,0.28,0.28,0.31,0.59,0.32,0.14,0.54,0.16,0.76,0.25,0.45,0.15,0.28,0.28,800,高供高计,60,东新营业班
2016/7/31,903474879,04435(1153),4221,分表０１,A相,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.58,0.31,0.27,0.43,0.27,0.44,0.3,0.31,0.61,0.33,0.67,0.27,0.33,0.24,0.24,0.25,0.24,800,高供高计,60,东新营业班
2016/7/31,903474879,04435(1153),4221,分表０１,B相,0.2,0.19,0.19,0.18,0.18,0.18,0.18,0.55,0.28,0.26,0.37,0.25,0.44,0.3,0.29,0.6,0.29,0.65,0.25,0.32,0.23,0.23,0.24,0.23,800,高供高计,60,东新营业班
2016/7/31,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.58,0.3,0.26,0.38,0.28,0.26,0.31,0.31,0.59,0.31,0.62,0.27,0.33,0.24,0.24,0.25,0.25,800,高供高计,60,东新营业班
2016/8/1,903474879,04435(1153),4221,分表０１,A相,0.18,0.19,0.18,0.18,0.19,0.17,0.55,0.58,0.42,0.28,0.25,0.27,0.26,0.28,0.86,0.33,0.49,0.31,0.31,0.79,0.32,0.3,0.29,0.29,800,高供高计,60,东新营业班
2016/8/1,903474879,04435(1153),4221,分表０１,B相,0.17,0.17,0.17,0.16,0.17,0.16,0.51,0.54,0.39,0.27,0.25,0.27,0.26,0.27,0.89,0.28,0.48,0.27,0.26,0.76,0.27,0.26,0.24,0.25,800,高供高计,60,东新营业班
2016/8/1,903474879,04435(1153),4221,分表０１,C相,0.18,0.19,0.18,0.18,0.19,0.18,0.51,0.53,0.39,0.28,0.25,0.27,0.27,0.28,0.87,0.28,0.43,0.27,0.28,0.76,0.28,0.27,0.25,0.25,800,高供高计,60,东新营业班
2016/8/2,903474879,04435(1153),4221,分表０１,A相,0.24,0.24,0.31,0.23,0.24,0.25,0.24,0.32,0.31,0.31,0.55,0.29,0.28,0.31,0.62,0.75,0.27,0.28,0.66,0.4,0.73,0.27,0.26,0.26,800,高供高计,60,东新营业班
2016/8/2,903474879,04435(1153),4221,分表０１,B相,0.18,0.18,0.25,0.18,0.18,0.19,0.18,0.26,0.26,0.26,0.53,0.25,0.24,0.26,0.59,0.73,0.26,0.27,0.61,0.36,0.69,0.25,0.25,0.25,800,高供高计,60,东新营业班
2016/8/2,903474879,04435(1153),4221,分表０１,C相,0.2,0.2,0.27,0.19,0.2,0.21,0.2,0.28,0.26,0.28,0.53,0.26,0.25,0.28,0.59,0.69,0.26,0.28,0.62,0.39,0.69,0.26,0.26,0.26,800,高供高计,60,东新营业班
2016/8/3,903474879,04435(1153),4221,分表０１,A相,0.19,0.18,0.18,0.18,0.19,0.18,0.08,0.27,0.25,0.38,0.51,0.26,0.26,0.27,0.25,0.28,0.49,0.44,0.28,0.29,0.56,0.25,0.26,0.25,800,高供高计,60,东新营业班
2016/8/3,903474879,04435(1153),4221,分表０１,B相,0.17,0.17,0.17,0.17,0.17,0.17,0.07,0.25,0.24,0.37,0.49,0.24,0.24,0.25,0.24,0.26,0.42,0.41,0.26,0.26,0.52,0.23,0.25,0.24,800,高供高计,60,东新营业班
2016/8/3,903474879,04435(1153),4221,分表０１,C相,0.19,0.19,0.19,0.19,0.19,0.18,0.08,0.26,0.25,0.35,0.51,0.26,0.25,0.27,0.25,0.28,0.51,0.42,0.28,0.28,0.53,0.25,0.26,0.25,800,高供高计,60,东新营业班
2016/8/4,903474879,04435(1153),4221,分表０１,A相,0.19,0.19,0.08,0.19,0.17,0.19,0.19,0.32,0.26,0.26,0.49,0.3,0.28,0.42,0.65,0.32,0.39,0.26,0.34,0.24,0.42,0.17,0.15,0.16,800,高供高计,60,东新营业班
2016/8/4,903474879,04435(1153),4221,分表０１,B相,0.17,0.17,0.07,0.17,0.16,0.17,0.17,0.28,0.23,0.24,0.29,0.26,0.25,0.4,0.6,0.27,0.36,0.25,0.32,0.22,0.4,0.16,0.14,0.16,800,高供高计,60,东新营业班
2016/8/4,903474879,04435(1153),4221,分表０１,C相,0.19,0.19,0.09,0.19,0.17,0.19,0.19,0.3,0.26,0.26,0.32,0.3,0.28,0.43,0.65,0.31,0.39,0.26,0.34,0.31,0.41,0.17,0.16,0.17,800,高供高计,60,东新营业班
2016/8/5,903474879,04435(1153),4221,分表０１,A相,0.08,0.17,0.08,0.08,0.08,0.08,0.19,0.27,0.18,0.5,0.25,0.28,0.31,0.34,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.29,0.28,0.19,800,高供高计,60,东新营业班
2016/8/5,903474879,04435(1153),4221,分表０１,B相,0.07,0.16,0.07,0.07,0.07,0.07,0.16,0.25,0.17,0.45,0.23,0.23,0.25,0.29,0.26,0.26,0.26,0.27,0.26,0.25,0.25,0.23,0.22,0.14,800,高供高计,60,东新营业班
2016/8/5,903474879,04435(1153),4221,分表０１,C相,0.09,0.17,0.09,0.09,0.09,0.09,0.19,0.26,0.18,0.48,0.26,0.25,0.28,0.3,0.28,0.28,0.29,0.28,0.28,0.28,0.27,0.25,0.24,0.16,800,高供高计,60,东新营业班
2016/8/6,903474879,04435(1153),4221,分表０１,A相,0.21,0.12,0.12,0.22,0.12,0.12,0.12,0.62,0.28,0.27,0.29,0.71,0.31,0.62,0.17,0.3,0.3,0.31,0.41,0.55,0.71,0.3,0.19,0.19,800,高供高计,60,东新营业班
2016/8/6,903474879,04435(1153),4221,分表０１,B相,0.16,0.07,0.07,0.16,0.07,0.07,0.07,0.53,0.23,0.21,0.24,0.68,0.28,0.59,0.15,0.24,0.25,0.24,0.32,0.55,0.64,0.24,0.15,0.15,800,高供高计,60,东新营业班
2016/8/6,903474879,04435(1153),4221,分表０１,C相,0.17,0.09,0.09,0.18,0.09,0.09,0.09,0.56,0.25,0.23,0.28,0.72,0.3,0.61,0.17,0.26,0.26,0.27,0.37,0.51,0.67,0.25,0.16,0.16,800,高供高计,60,东新营业班
2016/8/7,903474879,04435(1153),4221,分表０１,A相,0.13,0.22,0.12,0.22,0.12,0.22,0.57,0.31,0.65,0.3,0.19,0.3,0.35,0.75,0.32,0.55,0.28,0.5,0.28,0.28,0.27,0.24,0.28,0.26,800,高供高计,60,东新营业班
2016/8/7,903474879,04435(1153),4221,分表０１,B相,0.08,0.17,0.08,0.17,0.08,0.16,0.51,0.25,0.58,0.23,0.15,0.25,0.3,0.69,0.26,0.5,0.27,0.48,0.25,0.34,0.25,0.23,0.25,0.23,800,高供高计,60,东新营业班
2016/8/7,903474879,04435(1153),4221,分表０１,C相,0.09,0.17,0.09,0.18,0.09,0.17,0.52,0.26,0.61,0.25,0.16,0.26,0.31,0.69,0.28,0.51,0.28,0.48,0.27,0.27,0.26,0.23,0.26,0.24,800,高供高计,60,东新营业班
2016/8/8,903474879,04435(1153),4221,分表０１,A相,0.08,0.19,0.19,0.08,0.08,0.18,0.53,0.48,0.3,0.24,0.62,0.65,0.55,0.27,0.57,0.7,0.36,0.33,0.44,0.36,0.26,0.12,0.12,0.22,800,高供高计,60,东新营业班
2016/8/8,903474879,04435(1153),4221,分表０１,B相,0.08,0.17,0.17,0.08,0.08,0.17,0.49,0.43,0.26,0.21,0.61,0.65,0.53,0.26,0.57,0.46,0.34,0.3,0.39,0.37,0.18,0.08,0.08,0.16,800,高供高计,60,东新营业班
2016/8/8,903474879,04435(1153),4221,分表０１,C相,0.09,0.19,0.19,0.09,0.09,0.18,0.5,0.45,0.29,0.23,0.6,0.65,0.54,0.27,0.54,0.48,0.35,0.32,0.41,0.32,0.21,0.09,0.09,0.17,800,高供高计,60,东新营业班
2016/8/9,903474879,04435(1153),4221,分表０１,A相,0.12,0.12,0.12,0.12,0.12,0.12,0.27,0.55,0.29,0.3,0.35,0.47,0.38,0.73,0.37,0.65,0.38,0.37,0.35,1.05,0.7,0.31,0.3,0.29,800,高供高计,60,东新营业班
2016/8/9,903474879,04435(1153),4221,分表０１,B相,0.08,0.08,0.08,0.08,0.08,0.08,0.19,0.5,0.24,0.25,0.28,0.41,0.32,0.7,0.31,0.59,0.33,0.31,0.27,1.02,0.63,0.26,0.25,0.24,800,高供高计,60,东新营业班
2016/8/9,903474879,04435(1153),4221,分表０１,C相,0.09,0.09,0.09,0.09,0.09,0.09,0.22,0.51,0.25,0.26,0.31,0.42,0.34,0.71,0.33,0.6,0.34,0.33,0.3,1.03,0.8,0.27,0.26,0.25,800,高供高计,60,东新营业班
2016/8/10,903474879,04435(1153),4221,分表０１,A相,0.23,0.23,0.12,0.12,0.12,0.23,0.28,0.32,0.66,0.71,0.33,0.33,0.42,0.66,0.35,0.42,0.33,0.35,0.31,0.25,0.63,0.27,0.25,0.27,800,高供高计,60,东新营业班
2016/8/10,903474879,04435(1153),4221,分表０１,B相,0.17,0.17,0.07,0.07,0.07,0.17,0.19,0.26,0.6,0.64,0.27,0.26,0.35,0.6,0.28,0.37,0.28,0.3,0.25,0.19,0.57,0.22,0.19,0.2,800,高供高计,60,东新营业班
2016/8/10,903474879,04435(1153),4221,分表０１,C相,0.18,0.18,0.08,0.08,0.08,0.18,0.23,0.29,0.62,0.66,0.29,0.28,0.38,0.62,0.29,0.38,0.32,0.32,0.27,0.21,0.6,0.24,0.21,0.22,800,高供高计,60,东新营业班
2016/8/11,903474879,04435(1153),4221,分表０１,A相,0.23,0.27,0.24,0.23,0.24,0.23,0.56,0.42,0.31,0.37,0.3,0.55,0.32,0.36,0.84,0.32,0.36,0.57,0.33,0.33,0.23,0.24,0.34,0.21,800,高供高计,60,东新营业班
2016/8/11,903474879,04435(1153),4221,分表０１,B相,0.18,0.2,0.18,0.19,0.19,0.18,0.52,0.33,0.24,0.3,0.26,0.48,0.26,0.31,0.81,0.27,0.32,0.53,0.28,0.31,0.2,0.22,0.3,0.2,800,高供高计,60,东新营业班
2016/8/11,903474879,04435(1153),4221,分表０１,C相,0.19,0.22,0.2,0.2,0.2,0.19,0.53,0.36,0.26,0.31,0.25,0.49,0.28,0.32,0.8,0.28,0.35,0.53,0.3,0.33,0.23,0.23,0.32,0.21,800,高供高计,60,东新营业班
2016/8/12,903474879,04435(1153),4221,分表０１,A相,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.33,0.32,0.34,0.3,0.33,0.67,0.25,0.58,0.32,0.39,0.32,0.3,0.73,0.27,0.37,0.32,0.32,800,高供高计,60,东新营业班
2016/8/12,903474879,04435(1153),4221,分表０１,B相,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.29,0.26,0.28,0.26,0.28,0.62,0.19,0.55,0.26,0.39,0.26,0.26,0.66,0.24,0.31,0.26,0.28,800,高供高计,60,东新营业班
2016/8/12,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.31,0.29,0.3,0.27,0.29,0.62,0.2,0.55,0.28,0.35,0.28,0.3,0.66,0.27,0.33,0.28,0.29,800,高供高计,60,东新营业班
2016/8/13,903474879,04435(1153),4221,分表０１,A相,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.32,0.3,0.3,0.29,0.32,0.65,0.29,0.3,0.3,0.62,0.32,0.48,0.3,0.29,0.32,0.24,0.3,800,高供高计,60,东新营业班
2016/8/13,903474879,04435(1153),4221,分表０１,B相,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.26,0.26,0.26,0.25,0.28,0.62,0.25,0.27,0.27,0.57,0.29,0.46,0.25,0.23,0.27,0.19,0.26,800,高供高计,60,东新营业班
2016/8/13,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.27,0.28,0.28,0.26,0.28,0.62,0.26,0.27,0.28,0.56,0.3,0.44,0.27,0.26,0.29,0.21,0.27,800,高供高计,60,东新营业班
2016/8/14,903474879,04435(1153),4221,分表０１,A相,0.25,0.24,0.24,0.24,0.23,0.23,0.23,0.3,0.75,0.74,0.3,0.29,0.44,0.31,0.35,0.65,0.3,0.32,0.34,0.32,0.66,0.29,0.29,0.29,800,高供高计,60,东新营业班
2016/8/14,903474879,04435(1153),4221,分表０１,B相,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.25,0.62,0.72,0.26,0.26,0.4,0.28,0.29,0.63,0.26,0.27,0.3,0.27,0.63,0.25,0.25,0.25,800,高供高计,60,东新营业班
2016/8/14,903474879,04435(1153),4221,分表０１,C相,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.27,0.64,0.69,0.28,0.27,0.29,0.28,0.33,0.61,0.28,0.29,0.32,0.29,0.64,0.26,0.26,0.26,800,高供高计,60,东新营业班
2016/8/15,903474879,04435(1153),4221,分表０１,B相,0.19,0.19,0.19,0.19,0.18,0.19,0.21,0.51,0.57,0.25,0.27,0.66,0.8,0.28,0.3,0.46,0.35,0.24,0.57,0.23,0.69,0.22,0.23,0.23,800,高供高计,60,东新营业班
2016/8/15,903474879,04435(1153),4221,分表０１,C相,0.2,0.21,0.2,0.2,0.19,0.21,0.23,0.52,0.52,0.26,0.26,0.57,0.79,0.29,0.33,0.46,0.39,0.26,0.57,0.26,0.69,0.23,0.25,0.23,800,高供高计,60,东新营业班
2016/8/16,903474879,04435(1153),4221,分表０１,A相,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.42,0.56,0.25,0.82,0.31,0.28,0.26,0.27,0.3,0.35,0.28,0.25,0.24,0.26,0.21,0.21,0.4,800,高供高计,60,东新营业班
2016/8/16,903474879,04435(1153),4221,分表０１,B相,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.37,0.55,0.22,0.82,0.26,0.25,0.24,0.25,0.25,0.29,0.24,0.22,0.22,0.23,0.19,0.19,0.37,800,高供高计,60,东新营业班
2016/8/16,903474879,04435(1153),4221,分表０１,C相,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.37,0.58,0.23,0.8,0.27,0.27,0.25,0.25,0.26,0.29,0.25,0.3,0.25,0.26,0.22,0.21,0.39,800,高供高计,60,东新营业班
2016/8/17,903474879,04435(1153),4221,分表０１,A相,0.14,0.15,0.14,0.15,0.15,0.15,0.27,0.49,0.33,0.25,0.33,0.26,0.32,0.27,0.44,0.27,0.26,0.3,0.42,0.35,0.63,0.28,0.26,0.26,800,高供高计,60,东新营业班
2016/8/17,903474879,04435(1153),4221,分表０１,B相,0.11,0.12,0.11,0.12,0.12,0.12,0.21,0.44,0.29,0.3,0.26,0.23,0.29,0.25,0.41,0.25,0.23,0.25,0.38,0.31,0.6,0.25,0.23,0.24,800,高供高计,60,东新营业班
